path,label,mode,width,height,channels,reason
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema8_dup_146.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema8_dup_365.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema9.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema90.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema90_dup_189.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema90_dup_218.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema91.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema91_dup_134.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema91_dup_196.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema91_dup_23.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema91_dup_260.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema92.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema92_dup_206.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema92_dup_280.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema92_dup_300.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema92_dup_369.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema93.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema93_dup_203.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema94.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema94_dup_214.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema94_dup_357.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema94_dup_364.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema95.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema95_dup_184.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema95_dup_267.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema95_dup_317.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema96.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema96_dup_137.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema96_dup_145.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema96_dup_167.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema97.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema97_dup_265.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema97_dup_58.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98_dup_138.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98_dup_15.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98_dup_262.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98_dup_62.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98_dup_96.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema98_dup_98.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema99.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema99_dup_322.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema99_dup_342.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema99_dup_56.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema9_dup_11.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema9_dup_210.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema9_dup_331.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Disc Edema\Disc Edema9_dup_9.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1000.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1001.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1002.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1008.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1009.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1010.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1014.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1016.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma102.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1022.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1023.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1024.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1025.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma103.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1030.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1034.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1038.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1039.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma104.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1040.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1041.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1047.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1050.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1054.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1055.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1058.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma106.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1062.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1063.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1064.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1072.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1073.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1074.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1078.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1079.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1080.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1087.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1088.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1089.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1090.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1094.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1097.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1098.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1103.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1104.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1105.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1111.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1112.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1113.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1114.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1119.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1122.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1126.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1127.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1128.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1129.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma113.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1130.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1137.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1138.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma114.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1142.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1143.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1144.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1150.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1151.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1153.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1154.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1158.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1161.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1162.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1166.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1167.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1169.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1175.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1176.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1177.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1178.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma118.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1182.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1183.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma119.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1190.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1191.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1192.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1193.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1194.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma120.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1200.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1201.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1206.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1207.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1208.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1214.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1215.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1216.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1217.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1222.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1225.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1226.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1230.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1231.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1232.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1233.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1240.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1241.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1242.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1246.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1247.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1250.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1254.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1256.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1257.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1258.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma126.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1264.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1265.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1266.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1270.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1272.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1278.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1279.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1280.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1281.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1282.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1286.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma129.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1290.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1294.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1295.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1296.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1297.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma130.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1303.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1304.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1306.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1310.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1311.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1314.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1318.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1319.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1320.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1322.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1328.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1329.jpg,RGB_COLOR,RGB,2004,1690,3,
F:/Thesis/EyeModel/Dataset/FinaldataOriginal\Glaucoma\Glaucoma1330.jpg,RGB_COLOR,RGB,2004,1690,3,
